PATERNITY;FIRST_LAST_NAME;PASSENGER_SEX;PASSENGER_BIRTH_DATE;PASSENGER_DOCUMENT;BOOKING_CODE;TICKET_NUMBER;BAGGAGE;DEPARTURE_DATE;DEPARTURE_TIME;FLIGHT_NUMBER;CODE_SHARE;FLIGHT_TO;AGE;FLIGHTS_QUANTITY
DAVIDOVICH;MARAT ILINSKII;Male;27.01.1972;7 818 063 892;CBOXFS;2900000000000000;Transit;22.06.2017;9:20;SU1701;Own;MOSCOW;45;7
D;MARAT ILINSKII;Male;27.01.1972;7 818 063 892;NULL;None;Registered;11.08.2017;22:00;SU1396;Own;SYKTYVKAR;45;7
D;MARAT ILINSKII;Male;27.01.1972;7 818 063 892;NULL;6370000000000000;Registered;04.07.2017;8:00;SU1350;Own;VORONEZH;45;7
D;MARAT ILINSKII;Male;27.01.1972;7 818 063 892;PUCRGW;None;NULL;04.03.2017;11:40;SU5627;Own;KHABAROVSK;45;7
DAVIDOVICH;MARAT ILINSKII;Male;27.01.1972;7 818 063 892;OQENKU;None;Registered;28.07.2017;21:05;SU1355;Own;MOSCOW;45;7
GEORGIEVNA;MARIIA CHERNAIA;Female;19.09.1978;3 115 018 214;KOYYAF;4230000000000000;NULL;20.12.2017;7:05;SU1431;Own;MOSCOW;39;7
G;MARIIA CHERNAIA;Female;19.09.1978;3 115 018 214;WXCDTN;None;Registered;28.04.2017;9:10;SU1370;Own;BELGOROD;38;7
G;MARIIA CHERNAIA;Female;19.09.1978;3 115 018 214;NULL;4570000000000000;Delayed;29.09.2017;20:35;SU1430;Own;BARNAUL;39;7
GEORGIEVNA;MARIIA CHERNAIA;Female;19.09.1978;3 115 018 214;RFBIWP;644000000000000;Registered;23.08.2017;13:20;SU1491;Own;MOSCOW;38;7
V;ILIA USTINOV;Male;13.01.1997;2 382 342 926;ESKVQB;6940000000000000;NULL;04.02.2017;1:55;SU1236;Own;UFA;20;7
DAVIDOVICH;MARAT ILINSKII;Male;27.01.1972;7 818 063 892;NULL;None;NULL;16.03.2017;14:00;SU5628;Own;YUZHNO;45;7
DAVIDOVICH;MARAT ILINSKII;Male;27.01.1972;7 818 063 892;NULL;None;Transit;17.08.2017;10:45;SU1391;Own;MOSCOW;45;7
VLADISLAVOVICH;ILIA USTINOV;Male;13.01.1997;2 382 342 926;NULL;3020000000000000;Delayed;12.02.2017;19:15;SU1233;Own;MOSCOW;20;7
V;ILIA USTINOV;Male;13.01.1997;2 382 342 926;NULL;None;Registered;27.08.2017;7:05;SU1431;Own;MOSCOW;20;7
VLADISLAVOVICH;ILIA USTINOV;Male;13.01.1997;2 382 342 926;NULL;None;Transit;17.01.2017;11:15;SU1411;Own;MOSCOW;20;7
VLADISLAVOVICH;ILIA USTINOV;Male;13.01.1997;2 382 342 926;NULL;None;Delayed;23.09.2017;17:20;SU1336;Own;ARKHANGELSK;20;7
V;ILIA USTINOV;Male;13.01.1997;2 382 342 926;NNKOIQ;5460000000000000;Transit;29.03.2017;6:40;SU1481;Own;MOSCOW;20;7
VLADISLAVOVICH;ILIA USTINOV;Male;13.01.1997;2 382 342 926;NULL;None;Delayed;11.08.2017;20:35;SU1430;Own;BARNAUL;20;7
DAVIDOVNA;NATASHA IGNATOVA;Female;13.09.1977;2 428 736 677;NULL;9900000000000000;Delayed;22.02.2017;7:30;SU5614;Own;PETROPAVLOVSK;39;7
DAVIDOVNA;NATASHA IGNATOVA;Female;13.09.1977;2 428 736 677;UNISLT;8630000000000000;Delayed;09.10.2017;8:35;SU1162;Own;ROSTOV;40;7
T;DEMID GLUKHOV;Male;06.09.1986;8 447 075 337;NULL;2430000000000000;Transit;04.01.2017;4:25;SU1503;Own;MOSCOW;30;7
T;DEMID GLUKHOV;Male;06.09.1986;8 447 075 337;NULL;None;Transit;27.02.2017;17:40;SU1253;Own;MOSCOW;30;7
TIMUROVICH;DEMID GLUKHOV;Male;06.09.1986;8 447 075 337;NULL;9300000000000000;Transit;18.02.2017;11:10;SU1255;Own;NIZHNEKAMSK;30;7
T;DEMID GLUKHOV;Male;06.09.1986;8 447 075 337;NULL;None;Registered;02.02.2017;14:55;SU1534;Own;CHELYABINSK;30;7
T;DEMID GLUKHOV;Male;06.09.1986;8 447 075 337;RLOAIY;207000000000000;NULL;17.07.2017;23:05;SU1205;Own;MOSCOW;30;7
TIMUROVICH;DEMID GLUKHOV;Male;06.09.1986;8 447 075 337;NULL;6190000000000000;NULL;18.06.2017;11:50;SU1392;Own;PERM;30;7
DANILOVICH;MIKHAIL BELIAEV;Male;28.12.1989;9 713 747 574;ORYESR;1050000000000000;Transit;21.06.2017;2:50;SU1251;Own;MOSCOW;27;7
DANILOVICH;MIKHAIL BELIAEV;Male;28.12.1989;9 713 747 574;RHTSAD;5280000000000000;Transit;05.01.2017;6:30;SU1420;Own;CHELYABINSK;27;7
S;VIKTOR MERKULOV;Male;02.06.2000;1 337 056 454;NULL;None;Delayed;30.01.2017;0:20;SU1234;Own;UFA;16;7
D;MIKHAIL BELIAEV;Male;28.12.1989;9 713 747 574;NULL;400000000000000;Transit;23.05.2017;6:25;SU1219;Own;MOSCOW;27;7
GRIGOREVICH;AMIR KULIKOV;Male;04.05.1997;2 979 656 519;NULL;2120000000000000;Registered;28.02.2017;19:45;SU1702;Own;VLADIVOSTOK;19;7
A;NAZAR POPOV;Male;20.03.1970;977 338 850;ABAJFI;None;Transit;15.08.2017;8:40;SU5625;Own;KHABAROVSK;47;7
R;VIKTOR TUMANOV;Male;10.10.1985;1 424 074 995;UZJSJV;None;Delayed;02.01.2017;15:50;SU5613;Own;KHABAROVSK;31;7
R;VIKTOR TUMANOV;Male;10.10.1985;1 424 074 995;NULL;5210000000000000;Delayed;26.01.2017;10:30;SU5684;Own;PETROPAVLOVSK;31;7
R;VIKTOR TUMANOV;Male;10.10.1985;1 424 074 995;WVMWRT;None;Delayed;03.05.2017;7:00;SU1640;Own;OMSK;31;7
R;VIKTOR TUMANOV;Male;10.10.1985;1 424 074 995;NULL;7690000000000000;NULL;28.04.2017;13:05;SU1563;Own;MOSCOW;31;7
R;VIKTOR TUMANOV;Male;10.10.1985;1 424 074 995;NULL;7420000000000000;Delayed;12.03.2017;16:45;SU5685;Own;KHABAROVSK;31;7
R;VIKTOR TUMANOV;Male;10.10.1985;1 424 074 995;NULL;4470000000000000;Delayed;20.06.2017;8:30;SU1639;Own;MOSCOW;31;7
R;VIKTOR TUMANOV;Male;10.10.1985;1 424 074 995;NULL;43400000000000;Transit;23.01.2017;12:10;SU4606;Operated;KHABAROVSK;31;7
A;NAZAR POPOV;Male;20.03.1970;977 338 850;NULL;3540000000000000;Transit;06.11.2017;13:05;SU4600;Operated;KHABAROVSK;47;7
ARTEMICH;NAZAR POPOV;Male;20.03.1970;977 338 850;DKWIWS;476000000000000;Delayed;29.12.2017;9:00;SU1190;Own;KAZAN;47;7
ARTEMICH;NAZAR POPOV;Male;20.03.1970;977 338 850;NULL;7410000000000000;Delayed;28.12.2017;11:30;SU6288;Own;MOSCOW;47;7
ARTEMICH;NAZAR POPOV;Male;20.03.1970;977 338 850;FQJTYD;None;NULL;29.11.2017;13:05;SU4600;Operated;KHABAROVSK;47;7
A;NAZAR POPOV;Male;20.03.1970;977 338 850;NULL;None;Registered;15.09.2017;9:00;SU4599;Operated;NOGLIKI;47;7
A;NAZAR POPOV;Male;20.03.1970;977 338 850;WHIRVF;1650000000000000;Delayed;10.11.2017;9:00;SU4599;Operated;NOGLIKI;47;7
T;VALERIIA BESPALOVA;Female;12.12.1985;8 654 279 070;NULL;None;NULL;14.01.2017;7:05;SU1272;Own;KRASNODAR;31;7
T;VALERIIA BESPALOVA;Female;12.12.1985;8 654 279 070;HDRIJB;735000000000000;Registered;05.01.2017;13:55;SU1605;Own;MOSCOW;31;7
T;VALERIIA BESPALOVA;Female;12.12.1985;8 654 279 070;WVRAHD;None;Delayed;13.04.2017;3:10;SU1181;Own;MOSCOW;31;7
GEORGIEVNA;MARIIA CHERNAIA;Female;19.09.1978;3 115 018 214;FBNIEU;8030000000000000;Transit;01.04.2017;12:50;SU1421;Own;MOSCOW;38;7
GEORGIEVNA;MARIIA CHERNAIA;Female;19.09.1978;3 115 018 214;NULL;None;Registered;15.08.2017;6:55;SU1490;Own;SALEKHARD;38;7
G;MARIIA CHERNAIA;Female;19.09.1978;3 115 018 214;NULL;None;Delayed;11.03.2017;0:35;SU1424;Own;CHELYABINSK;38;7
TIMOFEEVNA;VALERIIA BESPALOVA;Female;12.12.1985;8 654 279 070;DZQRZL;4120000000000000;Registered;13.07.2017;8:20;SU1500;Own;TYUMEN;31;7
TIMOFEEVNA;VALERIIA BESPALOVA;Female;12.12.1985;8 654 279 070;NULL;None;Delayed;10.01.2017;19:45;SU1365;Own;MOSCOW;31;7
TIMOFEEVNA;VALERIIA BESPALOVA;Female;12.12.1985;8 654 279 070;NULL;4250000000000000;Delayed;18.07.2017;14:30;SU1501;Own;MOSCOW;31;7
TIMOFEEVNA;VALERIIA BESPALOVA;Female;12.12.1985;8 654 279 070;HNZYSP;6920000000000000;Registered;06.01.2017;21:35;SU1368;Own;STAVROPOL;31;7
DANILOVICH;MIKHAIL BELIAEV;Male;28.12.1989;9 713 747 574;CJQRLO;1100000000000000;NULL;01.01.2017;21:05;SU1355;Own;MOSCOW;27;7
D;MIKHAIL BELIAEV;Male;28.12.1989;9 713 747 574;DPHGCH;None;Delayed;29.06.2017;6:00;SU1246;Own;ORENBURG;27;7
TIMUROVICH;DEMID GLUKHOV;Male;06.09.1986;8 447 075 337;PEKIUV;None;Registered;03.05.2017;8:20;SU1460;Own;NOVOSIBIRSK;30;7
S;VIKTOR MERKULOV;Male;02.06.2000;1 337 056 454;NULL;None;Registered;02.01.2017;6:05;SU1369;Own;MOSCOW;16;7
BORISOVICH;RODION PETROV;Male;01.05.1997;4 613 553 723;DIZXYK;None;Registered;14.06.2017;2:50;SU1335;Own;MOSCOW;20;7
VLADEVNA;AGATA TITOVA;Female;21.06.1990;3 791 342 140;JOZKVW;8780000000000000;Delayed;26.09.2017;14:45;SU1192;Own;KAZAN;27;7
A;LIANA PLOTNIKOVA;Female;01.02.1989;9 654 930 901;NULL;None;NULL;06.01.2017;14:05;SU5615;Own;VLADIVOSTOK;27;7
A;LIANA PLOTNIKOVA;Female;01.02.1989;9 654 930 901;NULL;4830000000000000;Delayed;18.08.2017;13:25;SU1731;Own;MOSCOW;28;7
D;VITALII ZUBOV;Male;21.06.1980;9 546 164 389;KWGVVQ;1990000000000000;Transit;04.04.2017;7:30;SU1254;Own;NIZHNEKAMSK;36;7
DANIILOVICH;VITALII ZUBOV;Male;21.06.1980;9 546 164 389;NULL;7670000000000000;Transit;05.01.2017;21:05;SU1355;Own;MOSCOW;36;7
ADELEVICH;ALEKSEI LARIONOV;Male;18.05.1991;7 348 283 867;NULL;1720000000000000;NULL;05.06.2017;6:25;SU1219;Own;MOSCOW;26;7
ADELEVICH;ALEKSEI LARIONOV;Male;18.05.1991;7 348 283 867;NULL;85600000000000;Registered;18.05.2017;20:15;SU1394;Own;PERM;26;7
AIDAROVNA;LIANA PLOTNIKOVA;Female;01.02.1989;9 654 930 901;NULL;8310000000000000;NULL;18.06.2017;7:00;SU5604;Own;YUZHNO;28;7
AIDAROVNA;LIANA PLOTNIKOVA;Female;01.02.1989;9 654 930 901;NULL;4000000000000000;Registered;09.01.2017;10:25;SU5610;Own;YUZHNO;27;7
AIDAROVNA;LIANA PLOTNIKOVA;Female;01.02.1989;9 654 930 901;TENUPC;None;Registered;06.05.2017;10:55;SU4131;Operated;VLADIVOSTOK;28;7
A;LIANA PLOTNIKOVA;Female;01.02.1989;9 654 930 901;NULL;None;Transit;08.08.2017;3:00;SU5616;Own;PETROPAVLOVSK;28;7
A;ALEKSEI LARIONOV;Male;18.05.1991;7 348 283 867;NULL;7780000000000000;NULL;10.03.2017;19:25;SU5642;Own;NOVOSIBIRSK;25;7
ADELEVICH;ALEKSEI LARIONOV;Male;18.05.1991;7 348 283 867;NULL;None;Registered;08.01.2017;13:05;SU4600;Operated;KHABAROVSK;25;7
ADELEVICH;ALEKSEI LARIONOV;Male;18.05.1991;7 348 283 867;JVGKBO;None;NULL;09.01.2017;13:50;SU4606;Operated;OKHA;25;7
A;ALEKSEI LARIONOV;Male;18.05.1991;7 348 283 867;DVMLOF;62700000000000;Transit;01.03.2017;12:10;SU4606;Operated;KHABAROVSK;25;7
A;LIANA PLOTNIKOVA;Female;01.02.1989;9 654 930 901;NULL;2960000000000000;Delayed;11.06.2017;19:00;SU5601;Own;VLADIVOSTOK;28;7
ADELEVICH;ALEKSEI LARIONOV;Male;18.05.1991;7 348 283 867;KTLHFW;9650000000000000;Delayed;30.04.2017;16:20;SU1463;Own;MOSCOW;25;7
DANIILOVICH;VITALII ZUBOV;Male;21.06.1980;9 546 164 389;NULL;None;Transit;01.05.2017;7:45;SU1390;Own;SYKTYVKAR;36;7
DANIILOVICH;VITALII ZUBOV;Male;21.06.1980;9 546 164 389;QLDCDS;9320000000000000;NULL;08.04.2017;17:40;SU1253;Own;MOSCOW;36;7
DANIILOVICH;VITALII ZUBOV;Male;21.06.1980;9 546 164 389;NULL;2980000000000000;NULL;03.03.2017;11:05;SU6180;Own;MOSCOW;36;7
DANIILOVICH;VITALII ZUBOV;Male;21.06.1980;9 546 164 389;NULL;6660000000000000;NULL;08.01.2017;6:20;SU6179;Own;SOCHI;36;7
N;DAMIR LAPSHIN;Male;28.02.1977;8 440 595 568;XVSGSI;None;Registered;18.01.2017;8:05;SU5621;Own;KHABAROVSK;39;7
N;DAMIR LAPSHIN;Male;28.02.1977;8 440 595 568;OXQWUJ;9430000000000000;Registered;09.10.2017;21:05;SU1355;Own;MOSCOW;40;7
NAZAROVICH;DAMIR LAPSHIN;Male;28.02.1977;8 440 595 568;NULL;None;Delayed;11.10.2017;22:50;SU1196;Own;KAZAN;40;7
NAZAROVICH;DAMIR LAPSHIN;Male;28.02.1977;8 440 595 568;NULL;None;Registered;08.09.2017;22:50;SU1352;Own;VORONEZH;40;7
N;DAMIR LAPSHIN;Male;28.02.1977;8 440 595 568;NULL;None;Delayed;01.08.2017;12:20;SU1191;Own;MOSCOW;40;7
BORISOVICH;RODION PETROV;Male;01.05.1997;4 613 553 723;UAQMUS;None;Delayed;23.07.2017;16:00;SU1730;Own;PETROPAVLOVSK;20;7
BORISOVICH;RODION PETROV;Male;01.05.1997;4 613 553 723;TBFKEE;2300000000000000;Registered;03.08.2017;9:00;SU4599;Operated;NOGLIKI;20;7
D;VITALII ZUBOV;Male;21.06.1980;9 546 164 389;NULL;None;Delayed;10.05.2017;6:05;SU1397;Own;MOSCOW;36;7
V;AGATA TITOVA;Female;21.06.1990;3 791 342 140;LSJJCI;None;NULL;01.11.2017;9:50;SU1285;Own;MOSCOW;27;7
SAVVOVICH;VIKTOR MERKULOV;Male;02.06.2000;1 337 056 454;NULL;None;Registered;10.08.2017;6:15;SU1000;Own;KALININGRAD;17;7
V;AGATA TITOVA;Female;21.06.1990;3 791 342 140;NULL;502000000000000;Transit;19.05.2017;13:15;SU1506;Own;TYUMEN;26;7
SAVVOVICH;VIKTOR MERKULOV;Male;02.06.2000;1 337 056 454;WDKCVO;None;Registered;01.06.2017;20:35;SU1430;Own;BARNAUL;16;7
S;VIKTOR MERKULOV;Male;02.06.2000;1 337 056 454;PJLOLN;None;Delayed;06.06.2017;7:05;SU1431;Own;MOSCOW;17;7
S;VIKTOR MERKULOV;Male;02.06.2000;1 337 056 454;NULL;2450000000000000;NULL;14.06.2017;7:55;SU1758;Own;VOLGOGRAD;17;7
SAVVOVICH;VIKTOR MERKULOV;Male;02.06.2000;1 337 056 454;BZTLDD;5590000000000000;NULL;18.06.2017;7:00;SU1185;Own;MOSCOW;17;7
D;ARTEMII KORNEV;Male;07.05.1991;2 244 256 513;NULL;7210000000000000;NULL;05.05.2017;11:10;SU5605;Own;VLADIVOSTOK;25;7
DAMIROVICH;ARTEMII KORNEV;Male;07.05.1991;2 244 256 513;QPOGZM;None;Transit;27.07.2017;19:00;SU5601;Own;VLADIVOSTOK;26;7
DAMIROVICH;ARTEMII KORNEV;Male;07.05.1991;2 244 256 513;UOEHCD;15200000000000;Delayed;15.01.2017;19:45;SU5622;Own;YUZHNO;25;7
DAMIROVICH;ARTEMII KORNEV;Male;07.05.1991;2 244 256 513;NULL;4170000000000000;NULL;05.01.2017;12:10;SU4606;Operated;KHABAROVSK;25;7
D;ARTEMII KORNEV;Male;07.05.1991;2 244 256 513;NULL;6440000000000000;NULL;28.06.2017;8:05;SU5621;Own;KHABAROVSK;26;7
DAVIDOVNA;NATASHA IGNATOVA;Female;13.09.1977;2 428 736 677;NULL;8050000000000000;Registered;11.10.2017;19:10;SU1161;Own;MOSCOW;40;7
DAVIDOVNA;NATASHA IGNATOVA;Female;13.09.1977;2 428 736 677;NULL;9880000000000000;Delayed;20.03.2017;20:30;SU5640;Own;KRASNOYARSK;39;7
D;NATASHA IGNATOVA;Female;13.09.1977;2 428 736 677;VZIZTO;6540000000000000;NULL;04.03.2017;16:45;SU5685;Own;KHABAROVSK;39;7
DAVIDOVNA;NATASHA IGNATOVA;Female;13.09.1977;2 428 736 677;GYRIAA;6660000000000000;Transit;07.10.2017;14:00;SU1515;Own;MOSCOW;40;7
DAVIDOVNA;NATASHA IGNATOVA;Female;13.09.1977;2 428 736 677;UWSFJU;None;Delayed;01.01.2017;16:25;SU5607;Own;VLADIVOSTOK;39;7
A;ANDREI VAVILOV;Male;05.09.1997;6 362 696 444;OZXPFO;2630000000000000;Delayed;19.02.2017;7:00;SU1185;Own;MOSCOW;19;7
DAMIROVICH;ARTEMII KORNEV;Male;07.05.1991;2 244 256 513;RNPYGU;9810000000000000;NULL;25.04.2017;14:00;SU5628;Own;YUZHNO;25;7
DAMIROVICH;ARTEMII KORNEV;Male;07.05.1991;2 244 256 513;VZBLNT;3230000000000000;Transit;10.04.2017;8:40;SU5625;Own;KHABAROVSK;25;7
A;ANDREI VAVILOV;Male;05.09.1997;6 362 696 444;RPWMLZ;1720000000000000;Registered;08.01.2017;19:40;SU1059;Own;MOSCOW;19;7
ARSENEVICH;ANDREI VAVILOV;Male;05.09.1997;6 362 696 444;NULL;None;Registered;21.04.2017;1:55;SU1236;Own;UFA;19;7
ARSENEVICH;ANDREI VAVILOV;Male;05.09.1997;6 362 696 444;QUVPCR;1560000000000000;Delayed;25.02.2017;17:00;SU1492;Own;MURMANSK;19;7
ARSENEVICH;ANDREI VAVILOV;Male;05.09.1997;6 362 696 444;NULL;5520000000000000;NULL;10.05.2017;23:10;SU1261;Own;MOSCOW;19;7
ARSENEVICH;ANDREI VAVILOV;Male;05.09.1997;6 362 696 444;QHRPQF;6090000000000000;Delayed;14.02.2017;1:50;SU1184;Own;VOLGOGRAD;19;7
ARSENEVICH;ANDREI VAVILOV;Male;05.09.1997;6 362 696 444;YALBKE;6160000000000000;NULL;12.03.2017;2:15;SU1323;Own;MOSCOW;19;7
VLADEVNA;AGATA TITOVA;Female;21.06.1990;3 791 342 140;WAMWDS;260000000000000;Delayed;14.05.2017;12:20;SU1361;Own;MOSCOW;26;7
VLADEVNA;AGATA TITOVA;Female;21.06.1990;3 791 342 140;NULL;None;NULL;02.05.2017;8:40;SU1360;Own;SARATOV;26;7
V;AGATA TITOVA;Female;21.06.1990;3 791 342 140;RQZQDG;None;Transit;29.09.2017;2:45;SU1197;Own;MOSCOW;27;7
VLADEVNA;AGATA TITOVA;Female;21.06.1990;3 791 342 140;NULL;None;Delayed;02.01.2017;11:30;SU6288;Own;MOSCOW;26;7
LEONIDOVNA;MARIANA ORLOVA;Female;05.07.1983;2 498 642 182;QXGWKA;4600000000000000;Registered;04.08.2017;9:50;SU1139;Own;MOSCOW;34;7
I;MADINA CHERNIAEVA;Female;05.02.1985;7 318 948 662;CPFRSQ;7740000000000000;NULL;05.03.2017;14:00;SU5628;Own;YUZHNO;32;7
LEONIDOVNA;MARIANA ORLOVA;Female;05.07.1983;2 498 642 182;NULL;None;Registered;08.01.2017;20:35;SU1363;Own;MOSCOW;33;7
V;DANIEL KOROVIN;Male;18.07.1983;487 831 369;WMIBZH;None;NULL;01.04.2017;11:30;SU6288;Own;MOSCOW;33;7
VLADISLAVOVNA;ARINA EMELIANOVA;Female;30.11.2000;8 714 792 440;NULL;1900000000000000;Delayed;05.08.2017;20:50;SU1712;Own;KHABAROVSK;16;7
V;ARINA EMELIANOVA;Female;30.11.2000;8 714 792 440;SKUGAV;None;Delayed;19.03.2017;3:10;SU1181;Own;MOSCOW;16;7
VLADISLAVOVNA;ARINA EMELIANOVA;Female;30.11.2000;8 714 792 440;ODIVNI;3170000000000000;Transit;17.03.2017;13:35;SU1182;Own;VOLGOGRAD;16;7
V;ARINA EMELIANOVA;Female;30.11.2000;8 714 792 440;NULL;8000000000000000;Delayed;27.08.2017;9:45;SU5617;Own;VLADIVOSTOK;16;7
A;DANIL SOFRONOV;Male;07.12.1981;9 380 784 524;NULNPT;None;Registered;26.01.2017;17:30;SU5629;Own;KHABAROVSK;35;7
A;DANIL SOFRONOV;Male;07.12.1981;9 380 784 524;YFQOVV;None;NULL;15.04.2017;21:45;SU1238;Own;UFA;35;7
ARSENEVICH;DANIL SOFRONOV;Male;07.12.1981;9 380 784 524;GEPHZT;None;Registered;18.01.2017;14:00;SU5628;Own;YUZHNO;35;7
A;DANIL SOFRONOV;Male;07.12.1981;9 380 784 524;NULL;3520000000000000;NULL;07.04.2017;17:25;SU1105;Own;MOSCOW;35;7
ARSENEVICH;DANIL SOFRONOV;Male;07.12.1981;9 380 784 524;UQCEHQ;9350000000000000;Delayed;06.01.2017;5:40;SU5618;Own;KHABAROVSK;35;7
ARSENEVICH;DANIL SOFRONOV;Male;07.12.1981;9 380 784 524;NULL;None;Transit;02.04.2017;5:30;SU1284;Own;KRASNODAR;35;7
ARSENEVICH;DANIL SOFRONOV;Male;07.12.1981;9 380 784 524;NULL;3770000000000000;NULL;16.05.2017;23:10;SU1261;Own;MOSCOW;35;7
MIKHAILOVICH;ODISSEI SHUVALOV;Male;26.12.1976;9 923 658 764;NULL;2600000000000000;NULL;23.02.2017;9:50;SU5620;Own;YUZHNO;40;7
MIKHAILOVICH;ODISSEI SHUVALOV;Male;26.12.1976;9 923 658 764;NULL;2190000000000000;Registered;09.03.2017;19:25;SU5623;Own;KHABAROVSK;40;7
MIKHAILOVICH;ODISSEI SHUVALOV;Male;26.12.1976;9 923 658 764;LPEVJX;6770000000000000;NULL;24.03.2017;20:30;SU5640;Own;KRASNOYARSK;40;7
M;ODISSEI SHUVALOV;Male;26.12.1976;9 923 658 764;LXURRT;6040000000000000;Registered;28.02.2017;19:25;SU5623;Own;KHABAROVSK;40;7
M;ODISSEI SHUVALOV;Male;26.12.1976;9 923 658 764;AHKPJU;None;Transit;07.03.2017;19:45;SU5622;Own;YUZHNO;40;7
MIKHAILOVICH;ODISSEI SHUVALOV;Male;26.12.1976;9 923 658 764;PCRFXA;None;Delayed;17.01.2017;13:05;SU4600;Operated;KHABAROVSK;40;7
M;ODISSEI SHUVALOV;Male;26.12.1976;9 923 658 764;WXHVYH;5500000000000000;Transit;27.03.2017;6:40;SU1481;Own;MOSCOW;40;7
I;ALLA EREMINA;Female;04.10.1984;4 329 947 189;NULL;None;NULL;01.01.2017;9:35;SU1237;Own;MOSCOW;32;7
IANOVNA;ALLA EREMINA;Female;04.10.1984;4 329 947 189;DOFHVB;None;Transit;15.04.2017;19:15;SU1325;Own;MOSCOW;32;7
IANOVNA;ALLA EREMINA;Female;04.10.1984;4 329 947 189;AOIDFP;8300000000000000;Delayed;05.01.2017;15:05;SU1404;Own;YEKATERINBURG;32;7
IANOVNA;ALLA EREMINA;Female;04.10.1984;4 329 947 189;QOIGPG;None;NULL;02.02.2017;8:55;SU1136;Own;SOCHI;32;7
I;GORDEI OKULOV;Male;08.03.1970;1 360 608 818;NULL;429000000000000;Registered;20.03.2017;22:30;SU1502;Own;TYUMEN;47;7
I;GORDEI OKULOV;Male;08.03.1970;1 360 608 818;KEZSNI;None;Registered;01.03.2017;9:35;SU1523;Own;MOSCOW;46;7
ILDAROVICH;GORDEI OKULOV;Male;08.03.1970;1 360 608 818;FOLBKN;5610000000000000;NULL;09.03.2017;14:10;SU6178;Own;MOSCOW;47;7
ILDAROVICH;GORDEI OKULOV;Male;08.03.1970;1 360 608 818;NULL;None;NULL;12.06.2017;4:25;SU1503;Own;MOSCOW;47;7
R;RUSLAN PARFENOV;Male;09.01.1993;46 188 070;NULL;5400000000000000;Registered;23.01.2017;21:15;SU1535;Own;MOSCOW;24;7
RUSTAMOVICH;RUSLAN PARFENOV;Male;09.01.1993;46 188 070;NULL;2110000000000000;Delayed;04.12.2017;20:35;SU1195;Own;MOSCOW;24;7
RUSTAMOVICH;RUSLAN PARFENOV;Male;09.01.1993;46 188 070;NULL;6210000000000000;Registered;20.11.2017;22:50;SU1196;Own;KAZAN;24;7
VLADISLAVOVNA;ARINA EMELIANOVA;Female;30.11.2000;8 714 792 440;QJMFGS;3620000000000000;Registered;31.03.2017;13:20;SU1422;Own;CHELYABINSK;16;7
V;ARINA EMELIANOVA;Female;30.11.2000;8 714 792 440;NULL;None;Delayed;25.08.2017;10:30;SU5684;Own;PETROPAVLOVSK;16;7
V;ARINA EMELIANOVA;Female;30.11.2000;8 714 792 440;NULL;5100000000000000;Transit;15.06.2017;2:45;SU1197;Own;MOSCOW;16;7
SAVELEVNA;ALEKSANDRA SHMELEVA;Female;03.05.1972;2 336 111 680;BKSDMF;2190000000000000;Registered;24.02.2017;16:35;SU1414;Own;YEKATERINBURG;44;7
IAROSLAVOVNA;LARISA KISELEVA;Female;18.10.2000;131 354 211;VTYKJY;None;Transit;31.03.2017;13:10;SU4602;Operated;VLADIVOSTOK;16;7
IAROSLAVOVNA;LARISA KISELEVA;Female;18.10.2000;131 354 211;NULL;None;Registered;15.03.2017;11:10;SU5605;Own;VLADIVOSTOK;16;7
I;LARISA KISELEVA;Female;18.10.2000;131 354 211;NULL;None;Transit;11.07.2017;11:45;SU6284;Own;MOSCOW;16;7
B;MAKSIM CHERNYI;Male;28.10.1975;3 096 200 775;NULL;None;Registered;03.02.2017;11:10;SU1483;Own;MOSCOW;41;7
B;MAKSIM CHERNYI;Male;28.10.1975;3 096 200 775;ZGAOEB;3330000000000000;Transit;08.04.2017;9:10;SU1370;Own;BELGOROD;41;7
BOGDANOVICH;MAKSIM CHERNYI;Male;28.10.1975;3 096 200 775;NULL;9280000000000000;Registered;08.01.2017;19:45;SU1480;Own;KRASNOYARSK;41;7
BOGDANOVICH;MAKSIM CHERNYI;Male;28.10.1975;3 096 200 775;NULL;None;Transit;08.11.2017;5:55;SU1270;Own;KAZAN;42;7
BOGDANOVICH;MAKSIM CHERNYI;Male;28.10.1975;3 096 200 775;NULL;7620000000000000;Delayed;20.04.2017;18:55;SU1375;Own;MOSCOW;41;7
B;MAKSIM CHERNYI;Male;28.10.1975;3 096 200 775;FYOYFK;7190000000000000;Delayed;04.01.2017;15:20;SU1641;Own;MOSCOW;41;7
B;MAKSIM CHERNYI;Male;28.10.1975;3 096 200 775;MUQMFC;2910000000000000;Registered;08.02.2017;5:30;SU1284;Own;KRASNODAR;41;7
SAVELEVNA;ALEKSANDRA SHMELEVA;Female;03.05.1972;2 336 111 680;NULL;None;Delayed;20.06.2017;7:05;SU1513;Own;MOSCOW;45;7
SAVELEVNA;ALEKSANDRA SHMELEVA;Female;03.05.1972;2 336 111 680;LAFPUX;None;Transit;05.01.2017;6:40;SU1383;Own;MOSCOW;44;7
I;LARISA KISELEVA;Female;18.10.2000;131 354 211;NULL;5450000000000000;NULL;06.01.2017;10:25;SU5610;Own;YUZHNO;16;7
